x,xdot,theta,thetadot,x,xdot,theta,thetadot,x.1,xdot.1,theta.1,thetadot.1,x.1.1,xdot.1.1,theta.1.1,thetadot.1.1,x.1.1.1,xdot.1.1.1,theta.1.1.1,thetadot.1.1.1,x.1.1.1.1,xdot.1.1.1.1,theta.1.1.1.1,thetadot.1.1.1.1,x.1.1.1.1.1,xdot.1.1.1.1.1,theta.1.1.1.1.1,thetadot.1.1.1.1.1,x.1.1.1.1.1.1,xdot.1.1.1.1.1.1,theta.1.1.1.1.1.1,thetadot.1.1.1.1.1.1,x.1.1.1.1.1.1.1,xdot.1.1.1.1.1.1.1,theta.1.1.1.1.1.1.1,thetadot.1.1.1.1.1.1.1,x.1.1.1.1.1.1.1.1,xdot.1.1.1.1.1.1.1.1,theta.1.1.1.1.1.1.1.1,thetadot.1.1.1.1.1.1.1.1
-4.0,-0.0074108428545521035,0.018588821674103265,0.028206077211928957,-4.0,-0.008563070088468794,-0.003003036684003237,0.003067703066621339,-4.0,-0.04684991703303047,-0.00016017975568668325,0.023901105627631827,-4.0,-0.04578596643101116,0.03538242404218277,-0.02434791380033744,-4.0,0.036170035819178915,-0.02719258110601332,0.04132910037087188,-4.0,0.019518029166768168,0.02570875016343667,0.041545283421518316,-4.0,-0.03543523520766385,0.009209566635160302,-0.003233570753298089,-4.0,0.022638187548764743,0.035747508986883315,-0.03855037700166408,-4.0,-0.01975052525921069,-0.007867024250553946,-0.021495140211820408,-4.0,-0.00969723219090972,-0.016356583398487792,0.03212731051390301
-4.000148216857091,0.18743966731480796,0.019152943218341843,-0.25855439354727755,-4.0001712614017695,0.18660182000212314,-0.00294168262267081,-0.2905612034970332,-4.00093699834066,0.1482743309429527,0.00031784235686595333,-0.2688323554295052,-4.00091571932862,0.14881117455136247,0.03489546576617602,-0.3056606675802578,-3.9992765992836166,0.2316711559186441,-0.026365999098595886,-0.2598077995952888,-3.999609639416665,0.21426206898126693,0.02653965583186704,-0.2429167060763304,-4.000708704704153,0.15955343483430626,0.00914489522009434,-0.2929965979514094,-3.999547236249025,0.21722976834894192,0.034976501446850036,-0.3197437394953794,-4.000395010505184,0.17548335829293174,-0.008296927054790355,-0.3166497845797445,-4.000193944643819,0.18565541419391235,-0.015714037188209733,-0.2656710828691052
-3.9963994235107947,0.3822830242778924,0.013981855347396292,-0.5451352030345316,-3.9964392250017275,0.3817655931418146,-0.008752906692611473,-0.5841704500144203,-3.997971511721801,0.3433917448064052,-0.005058804751724151,-0.5614150157897173,-3.997939495837592,0.34341892753516023,0.02878225241457086,-0.5871374006839418,-3.9946431761652432,0.42715938147390986,-0.031562155090501656,-0.5606889269278016,-3.9953243980370385,0.40899507528543866,0.021681321710340432,-0.5271116080638478,-3.997517636007467,0.35454381493638576,0.0032849632610661515,-0.5827813763153364,-3.9952026408820456,0.4118365893874279,0.028581626656942458,-0.6011944393320714,-3.9968853433393257,0.3707224991216602,-0.01462992274638524,-0.6119376843982118,-3.996480836359941,0.3809980794030031,-0.021027458845591842,-0.5632686411144349
-3.9887537630252368,0.5772057468562313,0.0030791512867056614,-0.8333801764126318,-3.9888039131388906,0.5770090588781494,-0.02043631569289988,-0.8795977517036784,-3.9911036768256736,0.5385843243743477,-0.016287105067518497,-0.8556874209489942,-3.991071117286889,0.5381262067333415,0.017039504400892032,-0.8706165396482768,-3.9860999885357655,0.6227097519658101,-0.04277593362905769,-0.8631461268395313,-3.9871444965313305,0.6038053590924211,0.011139089549063471,-0.8128845450042865,-3.9904267597087393,0.5496195897580434,-0.008370664265240578,-0.8744276822928203,-3.986965909094297,0.6065473030715537,0.016557737870301032,-0.8847393680200296,-3.989470893356892,0.5660458315285677,-0.02686867643434948,-0.909192372953404,-3.988860874771881,0.5764086769172019,-0.03229283166788054,-0.8625013559259079
-3.9772096480881123,0.7722854898613989,-0.013588452241546974,-1.1250931346851492,-3.977263731961328,0.7724026202262343,-0.038028270726973436,-1.178634750894476,-3.980331990338186,0.7339243899417054,-0.033400853486498384,-1.153446853984571,-3.9803085931522224,0.7330122937852396,-0.0003728263920735088,-1.1578938612663532,-3.973645793496449,0.8183871598333945,-0.06003885616584832,-1.168966034136427,-3.9750683893494823,0.7987729834769853,-0.005118601351022258,-1.1020430135781871,-3.979434367913578,0.7448543377856809,-0.025859217911096983,-1.1697304911647797,-3.9748349630328654,0.8014405703225859,-0.0011370494900995627,-1.1721714435469703,-3.9781499767263218,0.7615209440492392,-0.04505252389341756,-1.2101976496539415,-3.9773327012335367,0.7719550839092661,-0.0495428587863987,-1.1651604813835013
-3.9617639382908845,0.967582876258321,-0.03609031493524996,-1.422007051047265,-3.961815679556803,0.9679972126282252,-0.06160096574486298,-1.4829921378692985,-3.965653502539352,0.9294656999802964,-0.0564697905661898,-1.456413247504734,-3.9656483472765176,0.9281391022322156,-0.023530703617400568,-1.4506936645516484,-3.957278050299781,1.0142365011433434,-0.08341817684857686,-1.4798515478402234,-3.959092929679942,0.9939619025730771,-0.027159461622586003,-1.3963274189826864,-3.9645372811578654,0.9403029061690128,-0.04925382773439258,-1.47040708976751,-3.958806151626413,0.9965772858365703,-0.02458047836103897,-1.4652106200795298,-3.962919557845336,0.9571947474173156,-0.06925647688649639,-1.5166514930589714,-3.961893599555352,0.9676856742228792,-0.07284606841406872,-1.4729557684342096
-3.9424122807657183,1.1631321542619906,-0.06453045595619526,-1.7257482093447023,-3.942455735304238,1.1638139879684075,-0.09126080850224894,-1.7942594127996645,-3.9470641885397457,1.1252333634731884,-0.08559805551628448,-1.7661899599943849,-3.947085565231873,1.1235421701136186,-0.05254457690843354,-1.7506345134557626,-3.9369933202769145,1.2102716457211644,-0.11301520780538132,-1.7973782720773637,-3.93921369162848,1.1894109665266264,-0.05508601000223972,-1.6973767939047288,-3.945731223034485,1.1359915271329686,-0.07866196952974278,-1.778058817823712,-3.9388746059096817,1.1919914994956184,-0.05388469076262957,-1.7654693260234302,-3.9437756628969898,1.1530828295450282,-0.09958950674767582,-1.830124351914778,-3.9425398860708936,1.1636186538929765,-0.10230518378275293,-1.787473594281508
-3.9191496376804786,1.358930056007675,-0.09904542014308931,-2.037792560579897,-3.91917945554487,1.3598321362393748,-0.12714599675824226,-2.11385652656478,-3.9245595212702815,1.3212119297003158,-0.12092185471617214,-2.0842166193413685,-3.924614721829601,1.3192197723554415,-0.08755726717754879,-2.0591868185998456,-3.9127878873624913,1.406462619268134,-0.14896277324692858,-2.122943139981746,-3.915425472297948,1.3851231652230356,-0.0890335458803343,-2.006686890196048,-3.923011392491825,1.3319060653804071,-0.114223145886217,-2.094124674127656,-3.91503477591977,1.3876794297036918,-0.08919407728309818,-2.0744096144998165,-3.9207140063060892,1.3491569041040832,-0.13619199378597138,-2.1520091014744507,-3.9192675129930334,1.3597295876202864,-0.13805465566838307,-2.1101271968858657
-3.8919710365603253,1.5549223586858227,-0.13980127135468726,-2.3594119471369694,-3.8919828128200815,1.5559744034961862,-0.16942312728953784,-2.4429752743159647,-3.898135282676277,1.5173311925807351,-0.16260618710299954,-2.4117118274308504,-3.8982303263824916,1.5151196592696492,-0.1287410035495457,-2.3776199600532384,-3.8846586349771286,1.6027205822838742,-0.1914216360465635,-2.4577031771026983,-3.8877230089934867,1.5810525938851696,-0.12916728368425526,-2.3255582507334216,-3.896373271184217,1.5279779343044946,-0.15610563936877012,-2.4198245907862783,-3.887281187325697,1.583586082621643,-0.1306822695730945,-2.393289757424482,-3.893730868224008,1.5453299424663012,-0.1792321758154604,-2.4834606541495523,-3.892072921240629,1.5559366822713292,-0.1802571996061004,-2.442096907306485
-3.860872589386609,1.7509878792202727,-0.18698951029742664,-2.691608739513493,-3.8608633247501594,1.7520901583142203,-0.21828263277585716,-2.7825094338051843,-3.8677886588246615,1.7134495219629369,-0.21084042365161654,-2.7496045683669537,-3.867927933197098,1.7111231462987269,-0.17629340275061045,-2.7069374826223624,-3.852604223331452,1.798880520555788,-0.24057569958861744,-2.802503618639793,-3.856101957115784,1.7770888318054407,-0.17567844869892368,-2.655032659271888,-3.8658137124981273,1.7240674868387744,-0.20450213118449567,-2.7560911986240315,-3.855609465673264,1.779589216359646,-0.17854806472158413,-2.7230988676201147,-3.8628242693746815,1.741438898390666,-0.22890138889845146,-2.8253244304827705,-3.8609541875952016,1.7520837026136735,-0.2290991377522301,-2.7842594510326872
